,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
75,0.589,0.966,11,-4.106,1,0.0972,0.03,0.0,0.147,0.802,129.983,audio_features,3tgZ9vmhuAY9wEoNUJskzV,spotify:track:3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/tracks/3tgZ9vmhuAY9wEoNUJskzV,https://api.spotify.com/v1/audio-analysis/3tgZ9vmhuAY9wEoNUJskzV,204200,4
76,0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4
77,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4
78,0.781,0.526,6,-6.986,0,0.293,0.0633,0.0,0.0457,0.665,94.993,audio_features,6CjtS2JZH9RkDz5UVInsa9,spotify:track:6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/tracks/6CjtS2JZH9RkDz5UVInsa9,https://api.spotify.com/v1/audio-analysis/6CjtS2JZH9RkDz5UVInsa9,235613,4
79,0.691,0.921,8,-1.702,0,0.0533,0.173,0.0,0.331,0.8,130.072,audio_features,0BBZuOGGBj9u4X3rAfmae8,spotify:track:0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/tracks/0BBZuOGGBj9u4X3rAfmae8,https://api.spotify.com/v1/audio-analysis/0BBZuOGGBj9u4X3rAfmae8,201000,4
80,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,audio_features,37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,245467,4
81,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,audio_features,3zrYNl1aMdFrQkcOjKVr5u,spotify:track:3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/tracks/3zrYNl1aMdFrQkcOjKVr5u,https://api.spotify.com/v1/audio-analysis/3zrYNl1aMdFrQkcOjKVr5u,223800,4
82,0.663,0.705,1,-4.972,0,0.0385,0.0654,0.0,0.117,0.477,122.014,audio_features,1QzFhzIOW7CyRJLpmq5CM0,spotify:track:1QzFhzIOW7CyRJLpmq5CM0,https://api.spotify.com/v1/tracks/1QzFhzIOW7CyRJLpmq5CM0,https://api.spotify.com/v1/audio-analysis/1QzFhzIOW7CyRJLpmq5CM0,257387,4
83,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4
84,0.668,0.758,7,-3.589,1,0.158,0.0338,0.0,0.204,0.531,135.958,audio_features,4yOn1TEcfsKHUJCL2h1r8I,spotify:track:4yOn1TEcfsKHUJCL2h1r8I,https://api.spotify.com/v1/tracks/4yOn1TEcfsKHUJCL2h1r8I,https://api.spotify.com/v1/audio-analysis/4yOn1TEcfsKHUJCL2h1r8I,229507,4
85,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,audio_features,2XMTqoHHSH0lvuXrvIEdco,spotify:track:2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/tracks/2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/audio-analysis/2XMTqoHHSH0lvuXrvIEdco,237707,4
86,0.504,0.912,1,-2.867,1,0.259,0.199,0.0,0.105,0.248,189.983,audio_features,43lwHSTEexXRVVeXZtAtfi,spotify:track:43lwHSTEexXRVVeXZtAtfi,https://api.spotify.com/v1/tracks/43lwHSTEexXRVVeXZtAtfi,https://api.spotify.com/v1/audio-analysis/43lwHSTEexXRVVeXZtAtfi,218539,4
87,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,audio_features,6LtPIXlIzPOTF8vTecYjRe,spotify:track:6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/tracks/6LtPIXlIzPOTF8vTecYjRe,https://api.spotify.com/v1/audio-analysis/6LtPIXlIzPOTF8vTecYjRe,262693,4
88,0.586,0.896,5,-4.132,0,0.372,0.00945,0.836,0.121,0.103,125.744,audio_features,0WSjVLITbxV6kVXndziQDm,spotify:track:0WSjVLITbxV6kVXndziQDm,https://api.spotify.com/v1/tracks/0WSjVLITbxV6kVXndziQDm,https://api.spotify.com/v1/audio-analysis/0WSjVLITbxV6kVXndziQDm,160000,4
89,0.73,0.861,1,-4.1,1,0.0451,0.39,0.0,0.213,0.704,117.965,audio_features,3P3pw6C19j31Rnzgo3JG7o,spotify:track:3P3pw6C19j31Rnzgo3JG7o,https://api.spotify.com/v1/tracks/3P3pw6C19j31Rnzgo3JG7o,https://api.spotify.com/v1/audio-analysis/3P3pw6C19j31Rnzgo3JG7o,196613,4
90,0.678,0.842,8,-5.37,1,0.0553,0.0414,0.0,0.202,0.493,122.016,audio_features,6smhpAoDKenJyDztNHf0HH,spotify:track:6smhpAoDKenJyDztNHf0HH,https://api.spotify.com/v1/tracks/6smhpAoDKenJyDztNHf0HH,https://api.spotify.com/v1/audio-analysis/6smhpAoDKenJyDztNHf0HH,204587,4
91,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,audio_features,3cNjgVBKTJ1SvKhunrCdVy,spotify:track:3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/tracks/3cNjgVBKTJ1SvKhunrCdVy,https://api.spotify.com/v1/audio-analysis/3cNjgVBKTJ1SvKhunrCdVy,210580,4
92,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,audio_features,6lBQ0SMCrJ7zy1LSCuXqwV,spotify:track:6lBQ0SMCrJ7zy1LSCuXqwV,https://api.spotify.com/v1/tracks/6lBQ0SMCrJ7zy1LSCuXqwV,https://api.spotify.com/v1/audio-analysis/6lBQ0SMCrJ7zy1LSCuXqwV,211890,4
93,0.56,0.551,0,-5.446,1,0.0563,0.445,0.0,0.163,0.263,119.777,audio_features,476j7IDRIDRvv1Xu71EVc8,spotify:track:476j7IDRIDRvv1Xu71EVc8,https://api.spotify.com/v1/tracks/476j7IDRIDRvv1Xu71EVc8,https://api.spotify.com/v1/audio-analysis/476j7IDRIDRvv1Xu71EVc8,233337,4
94,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4
95,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
96,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,audio_features,563SfWAHJs4FBZMkRN0IFN,spotify:track:563SfWAHJs4FBZMkRN0IFN,https://api.spotify.com/v1/tracks/563SfWAHJs4FBZMkRN0IFN,https://api.spotify.com/v1/audio-analysis/563SfWAHJs4FBZMkRN0IFN,223079,4
97,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,0.265,144.361,audio_features,6O5TrlFWTYvznd9fMC0VvU,spotify:track:6O5TrlFWTYvznd9fMC0VvU,https://api.spotify.com/v1/tracks/6O5TrlFWTYvznd9fMC0VvU,https://api.spotify.com/v1/audio-analysis/6O5TrlFWTYvznd9fMC0VvU,290900,4
98,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,0.294,135.187,audio_features,3bNv3VuUOKgrf5hu3YcuRo,spotify:track:3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/tracks/3bNv3VuUOKgrf5hu3YcuRo,https://api.spotify.com/v1/audio-analysis/3bNv3VuUOKgrf5hu3YcuRo,285240,4
99,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,audio_features,3di5hcvxxciiqwMH1jarhY,spotify:track:3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/tracks/3di5hcvxxciiqwMH1jarhY,https://api.spotify.com/v1/audio-analysis/3di5hcvxxciiqwMH1jarhY,242974,4
100,0.59,0.749,8,-6.246,1,0.0345,0.333,2.55e-05,0.0986,0.486,117.982,audio_features,3VVuTYI50T7t0zznR91LNG,spotify:track:3VVuTYI50T7t0zznR91LNG,https://api.spotify.com/v1/tracks/3VVuTYI50T7t0zznR91LNG,https://api.spotify.com/v1/audio-analysis/3VVuTYI50T7t0zznR91LNG,208467,4
101,0.645,0.434,0,-7.791,1,0.0399,0.00187,0.00226,0.124,0.249,100.01,audio_features,6hvNLxrHBdR1qzdrKasCPE,spotify:track:6hvNLxrHBdR1qzdrKasCPE,https://api.spotify.com/v1/tracks/6hvNLxrHBdR1qzdrKasCPE,https://api.spotify.com/v1/audio-analysis/6hvNLxrHBdR1qzdrKasCPE,213013,4
102,0.581,0.0549,10,-20.514,0,0.0397,0.559,0.0,0.0718,0.234,152.037,audio_features,3B7udSGy2PfgoCniMSb523,spotify:track:3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/tracks/3B7udSGy2PfgoCniMSb523,https://api.spotify.com/v1/audio-analysis/3B7udSGy2PfgoCniMSb523,300840,4
103,0.559,0.603,9,-4.594,1,0.0275,0.208,3.71e-05,0.105,0.104,104.005,audio_features,5GuZz08qie5efPtqsQFsdT,spotify:track:5GuZz08qie5efPtqsQFsdT,https://api.spotify.com/v1/tracks/5GuZz08qie5efPtqsQFsdT,https://api.spotify.com/v1/audio-analysis/5GuZz08qie5efPtqsQFsdT,265507,4
104,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
105,0.651,0.741,4,-5.067,0,0.0408,0.00293,1.2e-05,0.217,0.386,168.02,audio_features,4IXiFMhtXEbSEG8UoAeTwD,spotify:track:4IXiFMhtXEbSEG8UoAeTwD,https://api.spotify.com/v1/tracks/4IXiFMhtXEbSEG8UoAeTwD,https://api.spotify.com/v1/audio-analysis/4IXiFMhtXEbSEG8UoAeTwD,232773,4
106,0.669,0.846,4,-3.976,0,0.156,0.15,0.0,0.154,0.793,150.014,audio_features,1gou2U6ZcLKXLBC3MYVtEu,spotify:track:1gou2U6ZcLKXLBC3MYVtEu,https://api.spotify.com/v1/tracks/1gou2U6ZcLKXLBC3MYVtEu,https://api.spotify.com/v1/audio-analysis/1gou2U6ZcLKXLBC3MYVtEu,206200,4
107,0.542,0.644,3,-6.196,1,0.0961,0.0219,0.0,0.138,0.545,153.972,audio_features,4htrHrq1AB38vprDEha0hv,spotify:track:4htrHrq1AB38vprDEha0hv,https://api.spotify.com/v1/tracks/4htrHrq1AB38vprDEha0hv,https://api.spotify.com/v1/audio-analysis/4htrHrq1AB38vprDEha0hv,249560,4
108,0.774,0.839,5,-3.948,0,0.114,0.027,0.0166,0.252,0.923,142.985,audio_features,26nr9XnFCYWxBTIP7HyWXg,spotify:track:26nr9XnFCYWxBTIP7HyWXg,https://api.spotify.com/v1/tracks/26nr9XnFCYWxBTIP7HyWXg,https://api.spotify.com/v1/audio-analysis/26nr9XnFCYWxBTIP7HyWXg,198813,4
109,0.656,0.675,1,-7.455,1,0.0457,0.119,0.0,0.0925,0.353,126.889,audio_features,02RaNOB5CIiXAhgvLE6Xp0,spotify:track:02RaNOB5CIiXAhgvLE6Xp0,https://api.spotify.com/v1/tracks/02RaNOB5CIiXAhgvLE6Xp0,https://api.spotify.com/v1/audio-analysis/02RaNOB5CIiXAhgvLE6Xp0,204573,4
110,0.737,0.95,6,-2.522,0,0.0611,0.017,0.0,0.233,0.968,127.0,audio_features,3PfG2rMOU9HglycfbIC4yM,spotify:track:3PfG2rMOU9HglycfbIC4yM,https://api.spotify.com/v1/tracks/3PfG2rMOU9HglycfbIC4yM,https://api.spotify.com/v1/audio-analysis/3PfG2rMOU9HglycfbIC4yM,197453,4
111,0.578,0.839,2,-3.806,1,0.0755,0.000649,0.0,0.0708,0.509,121.995,audio_features,1ttYNQjND5nBtUnpNMlLQQ,spotify:track:1ttYNQjND5nBtUnpNMlLQQ,https://api.spotify.com/v1/tracks/1ttYNQjND5nBtUnpNMlLQQ,https://api.spotify.com/v1/audio-analysis/1ttYNQjND5nBtUnpNMlLQQ,240280,4
112,0.546,0.787,7,-4.1,0,0.0517,0.0101,0.00021,0.0809,0.573,79.979,audio_features,6LoQHIo74tOzQ8EsLEkhgF,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/tracks/6LoQHIo74tOzQ8EsLEkhgF,https://api.spotify.com/v1/audio-analysis/6LoQHIo74tOzQ8EsLEkhgF,231987,4
113,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,audio_features,46jLy47W8rkf8rEX04gMKB,spotify:track:46jLy47W8rkf8rEX04gMKB,https://api.spotify.com/v1/tracks/46jLy47W8rkf8rEX04gMKB,https://api.spotify.com/v1/audio-analysis/46jLy47W8rkf8rEX04gMKB,169773,4
114,0.702,0.82,7,-4.323,0,0.063,0.196,0.0,0.156,0.52,107.936,audio_features,2KMJ5CoxY4ECG9TZyNWmpv,spotify:track:2KMJ5CoxY4ECG9TZyNWmpv,https://api.spotify.com/v1/tracks/2KMJ5CoxY4ECG9TZyNWmpv,https://api.spotify.com/v1/audio-analysis/2KMJ5CoxY4ECG9TZyNWmpv,187126,4
115,0.679,0.882,11,-4.313,1,0.0373,0.000806,0.0,0.203,0.797,136.065,audio_features,1XjMCUz7uwqZ1gdvbbyKtq,spotify:track:1XjMCUz7uwqZ1gdvbbyKtq,https://api.spotify.com/v1/tracks/1XjMCUz7uwqZ1gdvbbyKtq,https://api.spotify.com/v1/audio-analysis/1XjMCUz7uwqZ1gdvbbyKtq,206053,4
116,0.725,0.844,11,-3.707,0,0.0347,0.363,0.000716,0.125,0.711,104.001,audio_features,6SLTPbDxDYR0uSMTT7gSb7,spotify:track:6SLTPbDxDYR0uSMTT7gSb7,https://api.spotify.com/v1/tracks/6SLTPbDxDYR0uSMTT7gSb7,https://api.spotify.com/v1/audio-analysis/6SLTPbDxDYR0uSMTT7gSb7,209427,4
117,0.565,0.957,3,-4.167,0,0.0723,0.00923,0.69,0.293,0.175,127.953,audio_features,6C7q15ShKWrRX450ZEcL2i,spotify:track:6C7q15ShKWrRX450ZEcL2i,https://api.spotify.com/v1/tracks/6C7q15ShKWrRX450ZEcL2i,https://api.spotify.com/v1/audio-analysis/6C7q15ShKWrRX450ZEcL2i,225000,4
118,0.718,0.776,7,-5.208,0,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,audio_features,4S9zTd8Oj77G0WhHK3Apuk,spotify:track:4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/tracks/4S9zTd8Oj77G0WhHK3Apuk,https://api.spotify.com/v1/audio-analysis/4S9zTd8Oj77G0WhHK3Apuk,227787,4
119,0.535,0.829,4,-4.371,1,0.0613,0.0713,2.7e-05,0.146,0.573,127.952,audio_features,6fUZcsrj2DM5NGJtRnqW29,spotify:track:6fUZcsrj2DM5NGJtRnqW29,https://api.spotify.com/v1/tracks/6fUZcsrj2DM5NGJtRnqW29,https://api.spotify.com/v1/audio-analysis/6fUZcsrj2DM5NGJtRnqW29,232519,4
120,0.416,0.849,1,-4.909,0,0.0455,0.00864,0.000138,0.204,0.147,125.098,audio_features,4KgWBRfUQtKIeFcdY4r1Lv,spotify:track:4KgWBRfUQtKIeFcdY4r1Lv,https://api.spotify.com/v1/tracks/4KgWBRfUQtKIeFcdY4r1Lv,https://api.spotify.com/v1/audio-analysis/4KgWBRfUQtKIeFcdY4r1Lv,205440,4
121,0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,audio_features,5PEleSkK4p4E1sx3x7cOLt,spotify:track:5PEleSkK4p4E1sx3x7cOLt,https://api.spotify.com/v1/tracks/5PEleSkK4p4E1sx3x7cOLt,https://api.spotify.com/v1/audio-analysis/5PEleSkK4p4E1sx3x7cOLt,166560,4
122,0.529,0.876,5,-5.649,1,0.0337,0.00102,1.92e-05,0.353,0.282,144.998,audio_features,7hJIKKoQO6riG2rrRvDpU0,spotify:track:7hJIKKoQO6riG2rrRvDpU0,https://api.spotify.com/v1/tracks/7hJIKKoQO6riG2rrRvDpU0,https://api.spotify.com/v1/audio-analysis/7hJIKKoQO6riG2rrRvDpU0,216566,4
123,0.797,0.962,1,-4.239,1,0.0906,0.000359,0.767,0.0454,0.422,128.047,audio_features,11xsm79HwpWV1C1lMXoVo9,spotify:track:11xsm79HwpWV1C1lMXoVo9,https://api.spotify.com/v1/tracks/11xsm79HwpWV1C1lMXoVo9,https://api.spotify.com/v1/audio-analysis/11xsm79HwpWV1C1lMXoVo9,180502,4
124,0.718,0.912,3,-4.317,1,0.03,0.00268,0.000309,0.683,0.316,132.048,audio_features,17qKKAYkmzwOgnD8QGviC7,spotify:track:17qKKAYkmzwOgnD8QGviC7,https://api.spotify.com/v1/tracks/17qKKAYkmzwOgnD8QGviC7,https://api.spotify.com/v1/audio-analysis/17qKKAYkmzwOgnD8QGviC7,186364,4
125,0.611,0.941,0,-1.958,1,0.0492,0.00326,0.0209,0.345,0.588,128.003,audio_features,3lXqWjqjgVkFbBesfRaTvE,spotify:track:3lXqWjqjgVkFbBesfRaTvE,https://api.spotify.com/v1/tracks/3lXqWjqjgVkFbBesfRaTvE,https://api.spotify.com/v1/audio-analysis/3lXqWjqjgVkFbBesfRaTvE,258743,4
126,0.559,0.815,9,-6.325,0,0.0445,0.00363,0.0719,0.668,0.209,128.001,audio_features,59ZKt9xMScU8jsgYPdwqpF,spotify:track:59ZKt9xMScU8jsgYPdwqpF,https://api.spotify.com/v1/tracks/59ZKt9xMScU8jsgYPdwqpF,https://api.spotify.com/v1/audio-analysis/59ZKt9xMScU8jsgYPdwqpF,328213,4
127,0.56,0.854,1,-4.878,1,0.0669,0.00901,1.07e-06,0.506,0.274,126.001,audio_features,2WEiz65hkQPlThgncVH34T,spotify:track:2WEiz65hkQPlThgncVH34T,https://api.spotify.com/v1/tracks/2WEiz65hkQPlThgncVH34T,https://api.spotify.com/v1/audio-analysis/2WEiz65hkQPlThgncVH34T,373650,4
128,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,6EsH66Uto1zwZlDGQ6RokU,spotify:track:6EsH66Uto1zwZlDGQ6RokU,https://api.spotify.com/v1/tracks/6EsH66Uto1zwZlDGQ6RokU,https://api.spotify.com/v1/audio-analysis/6EsH66Uto1zwZlDGQ6RokU,230635,4
129,0.66,0.907,6,-3.351,1,0.122,0.131,3.34e-05,0.0746,0.624,127.96,audio_features,4NNo6yFzKvX4HsTcaH6WIU,spotify:track:4NNo6yFzKvX4HsTcaH6WIU,https://api.spotify.com/v1/tracks/4NNo6yFzKvX4HsTcaH6WIU,https://api.spotify.com/v1/audio-analysis/4NNo6yFzKvX4HsTcaH6WIU,199805,4
130,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,audio_features,2PTvik6EqPAIYOclAB3SU8,spotify:track:2PTvik6EqPAIYOclAB3SU8,https://api.spotify.com/v1/tracks/2PTvik6EqPAIYOclAB3SU8,https://api.spotify.com/v1/audio-analysis/2PTvik6EqPAIYOclAB3SU8,176453,4
131,0.561,0.87,8,-6.103,1,0.343,0.0015,2.82e-06,0.246,0.498,129.98,audio_features,4iMu9le3ytNO3tvgVpQANx,spotify:track:4iMu9le3ytNO3tvgVpQANx,https://api.spotify.com/v1/tracks/4iMu9le3ytNO3tvgVpQANx,https://api.spotify.com/v1/audio-analysis/4iMu9le3ytNO3tvgVpQANx,210093,4
132,0.973,0.588,1,-7.014,1,0.241,0.00214,0.368,0.257,0.196,128.007,audio_features,1j76V9cJO7O9gzEK3mHw4i,spotify:track:1j76V9cJO7O9gzEK3mHw4i,https://api.spotify.com/v1/tracks/1j76V9cJO7O9gzEK3mHw4i,https://api.spotify.com/v1/audio-analysis/1j76V9cJO7O9gzEK3mHw4i,258507,4
133,0.544,0.951,0,-5.183,1,0.0483,0.0676,0.00515,0.315,0.747,75.007,audio_features,6BX787r5M59aRtAcywwzr6,spotify:track:6BX787r5M59aRtAcywwzr6,https://api.spotify.com/v1/tracks/6BX787r5M59aRtAcywwzr6,https://api.spotify.com/v1/audio-analysis/6BX787r5M59aRtAcywwzr6,186874,4
134,0.614,0.94,3,-6.522,1,0.0564,0.00317,0.000242,0.161,0.72,140.031,audio_features,4fBY23b17BS1FwXE8FeyGG,spotify:track:4fBY23b17BS1FwXE8FeyGG,https://api.spotify.com/v1/tracks/4fBY23b17BS1FwXE8FeyGG,https://api.spotify.com/v1/audio-analysis/4fBY23b17BS1FwXE8FeyGG,207079,4
135,0.669,0.639,6,-5.175,1,0.0355,0.0757,1.48e-06,0.19,0.523,75.18,audio_features,6oWx00So8wCAopjyZ41F76,spotify:track:6oWx00So8wCAopjyZ41F76,https://api.spotify.com/v1/tracks/6oWx00So8wCAopjyZ41F76,https://api.spotify.com/v1/audio-analysis/6oWx00So8wCAopjyZ41F76,221633,4
136,0.8,0.887,9,-5.038,1,0.0632,0.113,0.0,0.154,0.526,109.988,audio_features,6xQjgKUjjKgLDfOibSRyRM,spotify:track:6xQjgKUjjKgLDfOibSRyRM,https://api.spotify.com/v1/tracks/6xQjgKUjjKgLDfOibSRyRM,https://api.spotify.com/v1/audio-analysis/6xQjgKUjjKgLDfOibSRyRM,191991,4
137,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,audio_features,4zOfy9kqJlG0ZXvcaSh4gv,spotify:track:4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/tracks/4zOfy9kqJlG0ZXvcaSh4gv,https://api.spotify.com/v1/audio-analysis/4zOfy9kqJlG0ZXvcaSh4gv,242373,4
138,0.485,0.699,2,-6.017,1,0.0479,0.096,0.0,0.109,0.242,140.096,audio_features,0ett0qCHbl0vdSRFhRSkMc,spotify:track:0ett0qCHbl0vdSRFhRSkMc,https://api.spotify.com/v1/tracks/0ett0qCHbl0vdSRFhRSkMc,https://api.spotify.com/v1/audio-analysis/0ett0qCHbl0vdSRFhRSkMc,241560,4
139,0.553,0.662,8,-6.454,0,0.129,0.342,0.0,0.141,0.561,98.368,audio_features,1hu2dRGo6kxbvc7NuNGD4v,spotify:track:1hu2dRGo6kxbvc7NuNGD4v,https://api.spotify.com/v1/tracks/1hu2dRGo6kxbvc7NuNGD4v,https://api.spotify.com/v1/audio-analysis/1hu2dRGo6kxbvc7NuNGD4v,242121,4
140,0.426,0.599,11,-7.737,1,0.0282,0.0198,0.00142,0.366,0.102,91.995,audio_features,0GDz2tPdh6FbxJxM75SQB4,spotify:track:0GDz2tPdh6FbxJxM75SQB4,https://api.spotify.com/v1/tracks/0GDz2tPdh6FbxJxM75SQB4,https://api.spotify.com/v1/audio-analysis/0GDz2tPdh6FbxJxM75SQB4,275547,4
141,0.657,0.941,8,-3.919,0,0.061,0.0476,0.0,0.0797,0.879,136.202,audio_features,7Kpqjspw4Y7HrvItIRcBiW,spotify:track:7Kpqjspw4Y7HrvItIRcBiW,https://api.spotify.com/v1/tracks/7Kpqjspw4Y7HrvItIRcBiW,https://api.spotify.com/v1/audio-analysis/7Kpqjspw4Y7HrvItIRcBiW,222400,4
142,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,audio_features,7pAq1IXYZpL42HchCminu6,spotify:track:7pAq1IXYZpL42HchCminu6,https://api.spotify.com/v1/tracks/7pAq1IXYZpL42HchCminu6,https://api.spotify.com/v1/audio-analysis/7pAq1IXYZpL42HchCminu6,197440,4
143,0.671,0.685,11,-5.762,0,0.05,0.00165,0.0,0.398,0.368,118.449,audio_features,21pySLskKIKrhDziCX5ojQ,spotify:track:21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/tracks/21pySLskKIKrhDziCX5ojQ,https://api.spotify.com/v1/audio-analysis/21pySLskKIKrhDziCX5ojQ,245680,4
144,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4
145,0.422,0.712,11,-5.907,0,0.1,0.273,0.0,0.051,0.471,78.454,audio_features,2CvOqDpQIMw69cCzWqr5yr,spotify:track:2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/tracks/2CvOqDpQIMw69cCzWqr5yr,https://api.spotify.com/v1/audio-analysis/2CvOqDpQIMw69cCzWqr5yr,261160,4
146,0.624,0.654,8,-6.582,0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
147,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,audio_features,6TfBA04WJ3X1d1wXhaCFVT,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/tracks/6TfBA04WJ3X1d1wXhaCFVT,https://api.spotify.com/v1/audio-analysis/6TfBA04WJ3X1d1wXhaCFVT,177827,4
148,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,audio_features,0JiY190vktuhSGN6aqJdrt,spotify:track:0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/tracks/0JiY190vktuhSGN6aqJdrt,https://api.spotify.com/v1/audio-analysis/0JiY190vktuhSGN6aqJdrt,215160,4
